campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
587,Video - LinkedIn - Apr2020,Video,LinkedIn,59,2020-04-11,2020-05-05,78122,82792.41,32780273,1290200,2020-04-07T00:00:00
588,Video - LinkedIn - Apr2020,Video,LinkedIn,43,2020-04-11,2020-05-05,78122,82792.41,32780273,1290200,2020-04-07T00:00:00
589,Video - LinkedIn - Apr2020,Video,LinkedIn,33,2020-04-11,2020-05-05,78122,82792.41,32780273,1290200,2020-03-29T00:00:00
590,Display - Google - Jul2022,Display,Google,20,2022-07-13,2022-08-03,29359,26767.08,12323309,937151,2022-07-12T00:00:00
591,Display - Google - Jul2022,Display,Google,44,2022-07-13,2022-08-03,29359,26767.08,12323309,937151,2022-06-30T00:00:00
592,Display - Google - Jul2022,Display,Google,17,2022-07-13,2022-08-03,29359,26767.08,12323309,937151,2022-07-03T00:00:00
593,Email - YouTube - Nov2022,Email,YouTube,10,2022-11-19,2022-12-24,3555,3436.14,928204,64453,2022-11-10T00:00:00
594,Email - YouTube - Nov2022,Email,YouTube,16,2022-11-19,2022-12-24,3555,3436.14,928204,64453,2022-11-13T00:00:00
595,Video - Google - Dec2020,Video,Google,2,2020-12-17,2021-02-11,102482,102564.84,40951321,1410984,2020-12-11T00:00:00
596,Video - Google - Dec2020,Video,Google,33,2020-12-17,2021-02-11,102482,102564.84,40951321,1410984,2020-12-08T00:00:00
597,Social Media - Facebook - Oct2021,Social Media,Facebook,35,2021-10-14,2021-12-27,26627,27751.49,12179357,872871,2021-10-13T00:00:00
598,Social Media - Facebook - Oct2021,Social Media,Facebook,48,2021-10-14,2021-12-27,26627,27751.49,12179357,872871,2021-10-11T00:00:00
599,Social Media - Facebook - Oct2021,Social Media,Facebook,15,2021-10-14,2021-12-27,26627,27751.49,12179357,872871,2021-10-06T00:00:00
600,Social Media - Facebook - Oct2021,Social Media,Facebook,53,2021-10-14,2021-12-27,26627,27751.49,12179357,872871,2021-10-04T00:00:00
601,Social Media - Facebook - Oct2021,Social Media,Facebook,17,2021-10-14,2021-12-27,26627,27751.49,12179357,872871,2021-10-07T00:00:00
602,Influencer - TikTok - May2020,Influencer,TikTok,11,2020-05-07,2020-05-16,39680,43899.48,6251963,444558,2020-04-27T00:00:00
603,Influencer - TikTok - May2020,Influencer,TikTok,12,2020-05-07,2020-05-16,39680,43899.48,6251963,444558,2020-05-04T00:00:00
604,Influencer - TikTok - May2020,Influencer,TikTok,7,2020-05-07,2020-05-16,39680,43899.48,6251963,444558,2020-04-27T00:00:00
605,Influencer - TikTok - May2020,Influencer,TikTok,50,2020-05-07,2020-05-16,39680,43899.48,6251963,444558,2020-04-29T00:00:00
606,Social Media - TikTok - Mar2020,Social Media,TikTok,45,2020-03-30,2020-04-07,47999,54666.54,26530309,511126,2020-03-23T00:00:00
607,Social Media - TikTok - Mar2020,Social Media,TikTok,17,2020-03-30,2020-04-07,47999,54666.54,26530309,511126,2020-03-23T00:00:00
608,Social Media - TikTok - Mar2020,Social Media,TikTok,53,2020-03-30,2020-04-07,47999,54666.54,26530309,511126,2020-03-29T00:00:00
609,Social Media - TikTok - Mar2020,Social Media,TikTok,49,2020-03-30,2020-04-07,47999,54666.54,26530309,511126,2020-03-26T00:00:00
610,Social Media - Twitter - Jul2020,Social Media,Twitter,41,2020-07-07,2020-08-26,21411,18730.2,8269047,639247,2020-07-06T00:00:00
611,Social Media - Twitter - Jul2020,Social Media,Twitter,52,2020-07-07,2020-08-26,21411,18730.2,8269047,639247,2020-06-23T00:00:00
612,Social Media - Twitter - Jul2020,Social Media,Twitter,2,2020-07-07,2020-08-26,21411,18730.2,8269047,639247,2020-06-25T00:00:00
613,Social Media - Twitter - Jul2020,Social Media,Twitter,37,2020-07-07,2020-08-26,21411,18730.2,8269047,639247,2020-07-02T00:00:00
614,Social Media - Google - Jun2022,Social Media,Google,54,2022-06-25,2022-08-18,14887,16086.27,5335731,398218,2022-06-24T00:00:00
615,Social Media - Twitter - Jun2023,Social Media,Twitter,40,2023-06-19,2023-07-24,19379,23233.6,9754419,313671,2023-06-08T00:00:00
616,Social Media - Twitter - Jun2023,Social Media,Twitter,1,2023-06-19,2023-07-24,19379,23233.6,9754419,313671,2023-06-10T00:00:00
617,Search - Instagram - Jun2022,Search,Instagram,1,2022-06-03,2022-06-13,81133,58931.31,21820662,1372640,2022-05-29T00:00:00
618,Search - Instagram - Jun2022,Search,Instagram,54,2022-06-03,2022-06-13,81133,58931.31,21820662,1372640,2022-05-30T00:00:00
619,Search - Instagram - Jun2022,Search,Instagram,59,2022-06-03,2022-06-13,81133,58931.31,21820662,1372640,2022-05-21T00:00:00
620,Social Media - YouTube - Feb2024,Social Media,YouTube,55,2024-02-04,2024-04-25,30649,29877.85,13135863,797320,2024-01-30T00:00:00
621,Social Media - YouTube - Feb2024,Social Media,YouTube,20,2024-02-04,2024-04-25,30649,29877.85,13135863,797320,2024-01-23T00:00:00
622,Display - Google - Sep2024,Display,Google,36,2024-09-05,2024-11-01,19663,19356.19,7030891,164574,2024-08-22T00:00:00
623,Influencer - Facebook - Oct2020,Influencer,Facebook,1,2020-10-16,2020-10-25,55495,43904.8,15846369,1214870,2020-10-11T00:00:00
624,Influencer - Facebook - Oct2020,Influencer,Facebook,13,2020-10-16,2020-10-25,55495,43904.8,15846369,1214870,2020-10-13T00:00:00
625,Influencer - Facebook - Oct2020,Influencer,Facebook,18,2020-10-16,2020-10-25,55495,43904.8,15846369,1214870,2020-10-04T00:00:00
626,Influencer - Facebook - Oct2020,Influencer,Facebook,53,2020-10-16,2020-10-25,55495,43904.8,15846369,1214870,2020-10-14T00:00:00
627,Influencer - Facebook - Oct2020,Influencer,Facebook,15,2020-10-16,2020-10-25,55495,43904.8,15846369,1214870,2020-10-10T00:00:00
628,Search - TikTok - Mar2021,Search,TikTok,39,2021-03-14,2021-03-27,7191,6993.27,1870731,146032,2021-03-08T00:00:00
629,Search - TikTok - Mar2021,Search,TikTok,11,2021-03-14,2021-03-27,7191,6993.27,1870731,146032,2021-03-06T00:00:00
630,Search - TikTok - Mar2021,Search,TikTok,30,2021-03-14,2021-03-27,7191,6993.27,1870731,146032,2021-03-04T00:00:00
631,Display - Facebook - Oct2020,Display,Facebook,44,2020-10-01,2020-11-03,8894,7731.49,3713595,178044,2020-09-30T00:00:00
632,Display - Facebook - Oct2020,Display,Facebook,13,2020-10-01,2020-11-03,8894,7731.49,3713595,178044,2020-09-24T00:00:00
633,Influencer - TikTok - Oct2023,Influencer,TikTok,54,2023-10-01,2023-11-18,37187,26967.99,7340260,254483,2023-09-24T00:00:00
634,Search - TikTok - May2020,Search,TikTok,30,2020-05-25,2020-08-10,30170,24109.23,11645193,230527,2020-05-19T00:00:00
635,Display - TikTok - Sep2020,Display,TikTok,63,2020-09-01,2020-10-29,12400,12148.22,6026231,305412,2020-08-24T00:00:00
636,Display - TikTok - Sep2020,Display,TikTok,46,2020-09-01,2020-10-29,12400,12148.22,6026231,305412,2020-08-31T00:00:00
637,Display - TikTok - Sep2020,Display,TikTok,5,2020-09-01,2020-10-29,12400,12148.22,6026231,305412,2020-08-27T00:00:00
638,Display - TikTok - Sep2020,Display,TikTok,51,2020-09-01,2020-10-29,12400,12148.22,6026231,305412,2020-08-20T00:00:00
639,Display - TikTok - Sep2020,Display,TikTok,22,2020-09-01,2020-10-29,12400,12148.22,6026231,305412,2020-08-20T00:00:00
640,Influencer - TikTok - May2024,Influencer,TikTok,21,2024-05-02,2024-06-08,27432,31766.14,11159648,159876,2024-04-22T00:00:00
641,Influencer - TikTok - May2024,Influencer,TikTok,61,2024-05-02,2024-06-08,27432,31766.14,11159648,159876,2024-04-28T00:00:00
642,Influencer - TikTok - May2024,Influencer,TikTok,12,2024-05-02,2024-06-08,27432,31766.14,11159648,159876,2024-04-23T00:00:00
643,Social Media - LinkedIn - May2021,Social Media,LinkedIn,58,2021-05-22,2021-08-12,7273,5522.57,2321578,68849,2021-05-09T00:00:00
644,Search - LinkedIn - Apr2020,Search,LinkedIn,64,2020-04-14,2020-06-16,27844,24372.18,2423658,57453,2020-04-09T00:00:00
645,Search - LinkedIn - Apr2020,Search,LinkedIn,33,2020-04-14,2020-06-16,27844,24372.18,2423658,57453,2020-04-05T00:00:00
646,Search - LinkedIn - Apr2020,Search,LinkedIn,15,2020-04-14,2020-06-16,27844,24372.18,2423658,57453,2020-04-01T00:00:00
647,Influencer - YouTube - Mar2023,Influencer,YouTube,29,2023-03-17,2023-04-26,51554,40930.47,10981600,426679,2023-03-09T00:00:00
648,Influencer - YouTube - Mar2023,Influencer,YouTube,16,2023-03-17,2023-04-26,51554,40930.47,10981600,426679,2023-03-04T00:00:00
649,Influencer - YouTube - Mar2023,Influencer,YouTube,61,2023-03-17,2023-04-26,51554,40930.47,10981600,426679,2023-03-06T00:00:00
650,Influencer - YouTube - Mar2023,Influencer,YouTube,5,2023-03-17,2023-04-26,51554,40930.47,10981600,426679,2023-03-05T00:00:00
651,Email - Facebook - Apr2022,Email,Facebook,14,2022-04-22,2022-05-22,2857,2272.43,609859,43366,2022-04-20T00:00:00
652,Email - Facebook - Apr2022,Email,Facebook,20,2022-04-22,2022-05-22,2857,2272.43,609859,43366,2022-04-16T00:00:00
653,Email - Facebook - Apr2022,Email,Facebook,3,2022-04-22,2022-05-22,2857,2272.43,609859,43366,2022-04-16T00:00:00
654,Social Media - Facebook - Dec2023,Social Media,Facebook,62,2023-12-24,2024-03-12,41187,32402.06,3041573,233424,2023-12-19T00:00:00
655,Social Media - Facebook - Dec2023,Social Media,Facebook,61,2023-12-24,2024-03-12,41187,32402.06,3041573,233424,2023-12-22T00:00:00
656,Social Media - Facebook - Dec2023,Social Media,Facebook,31,2023-12-24,2024-03-12,41187,32402.06,3041573,233424,2023-12-22T00:00:00
657,Social Media - Facebook - Dec2023,Social Media,Facebook,35,2023-12-24,2024-03-12,41187,32402.06,3041573,233424,2023-12-11T00:00:00
658,Influencer - YouTube - Apr2021,Influencer,YouTube,24,2021-04-20,2021-06-10,39684,27913.83,4364131,131160,2021-04-13T00:00:00
659,Influencer - YouTube - Apr2021,Influencer,YouTube,44,2021-04-20,2021-06-10,39684,27913.83,4364131,131160,2021-04-18T00:00:00
660,Influencer - YouTube - Apr2021,Influencer,YouTube,41,2021-04-20,2021-06-10,39684,27913.83,4364131,131160,2021-04-08T00:00:00
661,Display - Facebook - Oct2022,Display,Facebook,34,2022-10-10,2022-12-14,14060,16136.73,7845004,588282,2022-10-03T00:00:00
662,Display - Facebook - Oct2022,Display,Facebook,17,2022-10-10,2022-12-14,14060,16136.73,7845004,588282,2022-09-27T00:00:00
663,Influencer - YouTube - Mar2024,Influencer,YouTube,51,2024-03-03,2024-03-26,57828,59570.53,21169748,1582904,2024-02-22T00:00:00
664,Influencer - YouTube - Mar2024,Influencer,YouTube,53,2024-03-03,2024-03-26,57828,59570.53,21169748,1582904,2024-02-29T00:00:00
665,Influencer - YouTube - Mar2024,Influencer,YouTube,45,2024-03-03,2024-03-26,57828,59570.53,21169748,1582904,2024-03-01T00:00:00
666,Influencer - YouTube - Mar2024,Influencer,YouTube,43,2024-03-03,2024-03-26,57828,59570.53,21169748,1582904,2024-03-01T00:00:00
667,Influencer - YouTube - Mar2024,Influencer,YouTube,47,2024-03-03,2024-03-26,57828,59570.53,21169748,1582904,2024-02-23T00:00:00
668,Display - Google - Nov2022,Display,Google,34,2022-11-17,2023-01-12,25468,24217.35,7205352,168649,2022-11-10T00:00:00
669,Display - Google - Nov2022,Display,Google,3,2022-11-17,2023-01-12,25468,24217.35,7205352,168649,2022-11-10T00:00:00
670,Display - Google - Nov2022,Display,Google,5,2022-11-17,2023-01-12,25468,24217.35,7205352,168649,2022-11-03T00:00:00
671,Display - Google - Nov2022,Display,Google,6,2022-11-17,2023-01-12,25468,24217.35,7205352,168649,2022-11-08T00:00:00
672,Display - Twitter - May2024,Display,Twitter,32,2024-05-22,2024-06-27,29769,28076.18,10620876,386484,2024-05-18T00:00:00
673,Display - Twitter - May2024,Display,Twitter,63,2024-05-22,2024-06-27,29769,28076.18,10620876,386484,2024-05-10T00:00:00
674,Display - Twitter - May2024,Display,Twitter,52,2024-05-22,2024-06-27,29769,28076.18,10620876,386484,2024-05-20T00:00:00
675,Display - Twitter - May2024,Display,Twitter,64,2024-05-22,2024-06-27,29769,28076.18,10620876,386484,2024-05-21T00:00:00
676,Influencer - Google - Oct2020,Influencer,Google,41,2020-10-19,2020-11-19,60788,70426.48,33116936,2008457,2020-10-07T00:00:00
677,Influencer - Twitter - Jun2021,Influencer,Twitter,10,2021-06-24,2021-09-04,24707,20056.19,7520796,367022,2021-06-12T00:00:00
678,Influencer - Twitter - Jun2021,Influencer,Twitter,5,2021-06-24,2021-09-04,24707,20056.19,7520796,367022,2021-06-17T00:00:00
679,Influencer - Twitter - Jun2021,Influencer,Twitter,8,2021-06-24,2021-09-04,24707,20056.19,7520796,367022,2021-06-13T00:00:00
680,Influencer - Twitter - Jun2021,Influencer,Twitter,48,2021-06-24,2021-09-04,24707,20056.19,7520796,367022,2021-06-11T00:00:00
681,Influencer - Twitter - Jun2021,Influencer,Twitter,41,2021-06-24,2021-09-04,24707,20056.19,7520796,367022,2021-06-20T00:00:00
682,Display - Twitter - Apr2021,Display,Twitter,51,2021-04-12,2021-06-28,18124,13958.11,912338,61231,2021-04-02T00:00:00
683,Display - Twitter - Apr2021,Display,Twitter,8,2021-04-12,2021-06-28,18124,13958.11,912338,61231,2021-04-08T00:00:00
684,Display - Twitter - Apr2021,Display,Twitter,12,2021-04-12,2021-06-28,18124,13958.11,912338,61231,2021-04-06T00:00:00
685,Display - Twitter - Apr2021,Display,Twitter,57,2021-04-12,2021-06-28,18124,13958.11,912338,61231,2021-04-10T00:00:00
686,Video - TikTok - Jan2021,Video,TikTok,14,2021-01-04,2021-01-19,63009,71110.68,14792824,163710,2020-12-29T00:00:00
687,Video - TikTok - Jan2021,Video,TikTok,32,2021-01-04,2021-01-19,63009,71110.68,14792824,163710,2021-01-02T00:00:00
688,Video - Instagram - Oct2022,Video,Instagram,43,2022-10-12,2022-12-16,128575,,-20383112,684153,2022-10-07T00:00:00
689,Video - Instagram - Oct2022,Video,Instagram,51,2022-10-12,2022-12-16,128575,,-20383112,684153,2022-10-05T00:00:00
690,Video - Instagram - Oct2022,Video,Instagram,18,2022-10-12,2022-12-16,128575,,-20383112,684153,2022-09-28T00:00:00
691,Video - Instagram - Oct2022,Video,Instagram,60,2022-10-12,2022-12-16,128575,,-20383112,684153,2022-10-01T00:00:00
692,Video - Instagram - Oct2022,Video,Instagram,33,2022-10-12,2022-12-16,128575,,-20383112,684153,2022-10-08T00:00:00
693,Email - TikTok - Nov2024,Email,TikTok,53,2024-11-12,2024-12-15,6159,7116.07,2326281,25473,2024-10-29T00:00:00
694,Email - TikTok - Nov2024,Email,TikTok,25,2024-11-12,2024-12-15,6159,7116.07,2326281,25473,2024-11-09T00:00:00
695,Email - TikTok - Nov2024,Email,TikTok,36,2024-11-12,2024-12-15,6159,7116.07,2326281,25473,2024-11-05T00:00:00
696,Influencer - TikTok - Sep2021,Influencer,TikTok,24,2021-09-05,2021-11-30,76123,55720.33,8883943,587401,2021-09-04T00:00:00
697,Influencer - TikTok - Sep2021,Influencer,TikTok,33,2021-09-05,2021-11-30,76123,55720.33,8883943,587401,2021-09-03T00:00:00
698,Influencer - TikTok - Sep2021,Influencer,TikTok,55,2021-09-05,2021-11-30,76123,55720.33,8883943,587401,2021-09-02T00:00:00
699,Display - YouTube - Nov2022,Display,YouTube,57,2022-11-11,2023-02-06,1744,1674.81,827725,23791,2022-11-01T00:00:00
700,Display - YouTube - Nov2022,Display,YouTube,11,2022-11-11,2023-02-06,1744,1674.81,827725,23791,2022-10-28T00:00:00
701,Display - YouTube - Nov2022,Display,YouTube,51,2022-11-11,2023-02-06,1744,1674.81,827725,23791,2022-11-01T00:00:00
702,Display - YouTube - Nov2022,Display,YouTube,36,2022-11-11,2023-02-06,1744,1674.81,827725,23791,2022-10-30T00:00:00
703,Display - Twitter - Mar2024,Display,Twitter,31,2024-03-30,2024-04-29,1058,749.99,371001,16929,2024-03-26T00:00:00
704,Display - Twitter - Mar2024,Display,Twitter,27,2024-03-30,2024-04-29,1058,749.99,371001,16929,2024-03-18T00:00:00
705,Social Media - Facebook - Aug2023,Social Media,Facebook,25,2023-08-06,2023-08-20,36977,29069.88,10375528,254399,2023-08-01T00:00:00
706,Social Media - Facebook - Aug2023,Social Media,Facebook,29,2023-08-06,2023-08-20,36977,29069.88,10375528,254399,2023-08-02T00:00:00
707,Social Media - Facebook - Aug2023,Social Media,Facebook,43,2023-08-06,2023-08-20,36977,29069.88,10375528,254399,2023-07-26T00:00:00
708,Social Media - Facebook - Aug2023,Social Media,Facebook,63,2023-08-06,2023-08-20,36977,29069.88,10375528,254399,2023-08-05T00:00:00
709,Social Media - Facebook - Aug2023,Social Media,Facebook,8,2023-08-06,2023-08-20,36977,29069.88,10375528,254399,2023-07-29T00:00:00
710,Video - YouTube - Jan2020,Video,YouTube,13,2020-01-13,2020-03-18,39316,,16160557,321760,2020-01-03T00:00:00
711,Video - YouTube - Jan2020,Video,YouTube,57,2020-01-13,2020-03-18,39316,,16160557,321760,2020-01-10T00:00:00
712,Video - YouTube - Jan2020,Video,YouTube,50,2020-01-13,2020-03-18,39316,,16160557,321760,2019-12-30T00:00:00
713,Influencer - YouTube - Jul2023,Influencer,YouTube,59,2023-07-11,2023-09-03,20768,23842.77,7887437,435479,2023-07-07T00:00:00
714,Influencer - YouTube - Jul2023,Influencer,YouTube,58,2023-07-11,2023-09-03,20768,23842.77,7887437,435479,2023-07-09T00:00:00
715,Influencer - YouTube - Jul2023,Influencer,YouTube,3,2023-07-11,2023-09-03,20768,23842.77,7887437,435479,2023-07-04T00:00:00
716,Influencer - YouTube - Jul2023,Influencer,YouTube,9,2023-07-11,2023-09-03,20768,23842.77,7887437,435479,2023-07-03T00:00:00
717,Influencer - YouTube - Jul2023,Influencer,YouTube,46,2023-07-11,2023-09-03,20768,23842.77,7887437,435479,2023-07-05T00:00:00
718,Display - Twitter - Jan2022,Display,Twitter,32,2022-01-07,2022-01-21,15565,18374.81,7716669,496094,2021-12-26T00:00:00
719,Search - Google - Jun2021,Search,Google,39,2021-06-04,2021-07-22,9623,,3483251,46947,2021-05-24T00:00:00
720,Search - Google - Jun2021,Search,Google,34,2021-06-04,2021-07-22,9623,,3483251,46947,2021-05-30T00:00:00
721,Search - Google - Jun2021,Search,Google,13,2021-06-04,2021-07-22,9623,,3483251,46947,2021-05-25T00:00:00
722,Search - Google - Jun2021,Search,Google,27,2021-06-04,2021-07-22,9623,,3483251,46947,2021-06-02T00:00:00
723,Display - Twitter - Mar2020,Display,Twitter,26,2020-03-08,2020-05-03,8340,6512.72,426820,24696,2020-03-06T00:00:00
724,Display - Twitter - Mar2020,Display,Twitter,51,2020-03-08,2020-05-03,8340,6512.72,426820,24696,2020-03-02T00:00:00
725,Display - Twitter - Mar2020,Display,Twitter,31,2020-03-08,2020-05-03,8340,6512.72,426820,24696,2020-03-06T00:00:00
726,Display - Twitter - Mar2020,Display,Twitter,1,2020-03-08,2020-05-03,8340,6512.72,426820,24696,2020-03-01T00:00:00
727,Email - YouTube - Aug2020,Email,YouTube,2,2020-08-16,2020-10-14,8923,7676.49,-1469335,74784,2020-08-03T00:00:00
728,Email - YouTube - Aug2020,Email,YouTube,22,2020-08-16,2020-10-14,8923,7676.49,-1469335,74784,2020-08-14T00:00:00
729,Email - Facebook - Apr2022,Email,Facebook,13,2022-04-23,2022-07-05,9445,7223.41,2802729,160677,2022-04-16T00:00:00
730,Email - Facebook - Apr2022,Email,Facebook,38,2022-04-23,2022-07-05,9445,7223.41,2802729,160677,2022-04-19T00:00:00
731,Search - Twitter - Jan2020,Search,Twitter,13,2020-01-18,2020-03-25,78758,69037.59,32470848,1471261,2020-01-16T00:00:00
732,Search - Twitter - Jan2020,Search,Twitter,37,2020-01-18,2020-03-25,78758,69037.59,32470848,1471261,2020-01-10T00:00:00
733,Influencer - Google - Aug2021,Influencer,Google,40,2021-08-28,2021-09-10,74407,59331.25,3030029,85755,2021-08-18T00:00:00
734,Influencer - Google - Aug2021,Influencer,Google,5,2021-08-28,2021-09-10,74407,59331.25,3030029,85755,2021-08-16T00:00:00
735,Influencer - Google - Aug2021,Influencer,Google,47,2021-08-28,2021-09-10,74407,59331.25,3030029,85755,2021-08-26T00:00:00
736,Influencer - Google - Aug2021,Influencer,Google,52,2021-08-28,2021-09-10,74407,59331.25,3030029,85755,2021-08-14T00:00:00
737,Influencer - Google - Aug2021,Influencer,Google,31,2021-08-28,2021-09-10,74407,59331.25,3030029,85755,2021-08-17T00:00:00
738,Display - Twitter - Aug2021,Display,Twitter,52,2021-08-26,2021-11-12,15733,13664.71,1997910,102642,2021-08-25T00:00:00
739,Display - Twitter - Aug2021,Display,Twitter,13,2021-08-26,2021-11-12,15733,13664.71,1997910,102642,2021-08-13T00:00:00
740,Display - Twitter - Aug2021,Display,Twitter,56,2021-08-26,2021-11-12,15733,13664.71,1997910,102642,2021-08-22T00:00:00
741,Social Media - Facebook - Jun2020,Social Media,Facebook,20,2020-06-21,2020-08-12,9081,6715.83,3263536,49198,2020-06-10T00:00:00
742,Social Media - Facebook - Jun2020,Social Media,Facebook,56,2020-06-21,2020-08-12,9081,6715.83,3263536,49198,2020-06-07T00:00:00
743,Social Media - Facebook - Jun2020,Social Media,Facebook,16,2020-06-21,2020-08-12,9081,6715.83,3263536,49198,2020-06-20T00:00:00
744,Social Media - Twitter - Feb2022,Social Media,Twitter,46,2022-02-13,2022-03-30,47656,41433.63,16741847,711282,2022-02-03T00:00:00
745,Social Media - Twitter - Feb2022,Social Media,Twitter,39,2022-02-13,2022-03-30,47656,41433.63,16741847,711282,2022-02-04T00:00:00
746,Social Media - Twitter - Feb2022,Social Media,Twitter,5,2022-02-13,2022-03-30,47656,41433.63,16741847,711282,2022-02-10T00:00:00
