event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
7710,2022-06-08T16:26:41,,session_79998,product_detail,7,,tablet,Chrome,1478
7711,2023-08-31T02:32:25,,session_44282,home,,,tablet,Edge,566
7712,2020-12-18T01:19:29,,session_97277,checkout,,,tablet,Safari,947
7713,2021-09-12T16:59:17,,session_85855,product_detail,44,,desktop,Edge,185
7714,2024-01-14T17:09:56,,session_69455,checkout,,,tablet,Chrome,279
7715,2022-11-30T22:57:23,222,session_30491,category,,,mobile,Samsung Internet,1548
7716,2022-01-07T19:57:02,,session_8718,checkout,,,desktop,Chrome,358
7717,2024-10-07T11:07:20,,session_37177,search,,,tablet,Safari,200
7718,2024-03-01T17:59:07,1093,session_92634,account,,,tablet,Firefox,1004
7719,2020-04-29T11:40:49,,session_75536,search,,,tablet,Edge,740
7720,2022-04-14T05:50:28,,session_76560,checkout,,,desktop,Edge,381
7721,2023-08-28T12:29:55,72,session_20507,home,,,tablet,Firefox,428
7722,2023-08-15T06:20:41,4135,session_57746,search,,,tablet,Firefox,66
7723,2022-02-01T09:59:05,1965,session_41597,home,,,tablet,Safari,733
7724,2030-01-01T00:00:00,85,session_51912,home,,,desktop,Chrome,1480
7725,2020-04-17T06:55:04,,session_63509,product_detail,39,,mobile,Chrome,1247
7726,2020-11-22T10:38:58,,session_79280,search,,,desktop,Samsung Internet,1651
7727,2021-07-18T12:50:28,,session_72455,account,,,desktop,Safari,949
7728,2020-03-27T10:38:12,,session_60852,product_detail,4,,tablet,Samsung Internet,752
7729,2023-05-17T23:24:17,,session_32745,account,,,desktop,Firefox,1397
7730,2024-03-04T04:48:39,2164,session_4493,account,,,desktop,Firefox,1056
7731,2024-12-13T15:27:31,94,session_89292,cart,,,tablet,Safari,832
7732,2024-03-12T21:55:08,4995,session_55468,category,,,desktop,Chrome,1229
7733,2023-01-01T09:18:42,,session_47971,product_detail,4,,mobile,Chrome,191
7734,2020-10-03T10:28:13,,session_98076,home,,,tablet,Safari,248
7735,2024-03-07T09:23:47,3668,session_85253,checkout,,,desktop,Edge,246
7736,2023-10-09T19:45:55,2309,session_79788,search,,,desktop,Samsung Internet,788
7737,2020-07-31T14:09:00,,session_23049,category,,,tablet,Edge,1740
7738,2021-12-06T17:08:01,,session_85863,category,,,tablet,Samsung Internet,1170
7739,2021-01-05T11:17:13,,session_74561,product_detail,43,,tablet,Edge,759
7740,2022-05-08T10:17:20,,session_56682,cart,,,tablet,Safari,1683
7741,2021-08-19T02:52:59,,session_65048,checkout,,,tablet,Firefox,656
7742,2022-09-19T21:09:38,4606,session_76974,account,,,desktop,Safari,412
7743,2020-05-13T08:11:43,,session_91238,search,,,mobile,Edge,1337
7744,2023-07-15T12:33:38,,session_16709,checkout,,,mobile,Firefox,1527
7745,2024-01-26T19:09:58,1671,session_51470,cart,,,,,537
7746,2020-07-15T04:10:08,,session_37374,product_detail,16,,mobile,Firefox,296
7747,2024-02-11T18:28:07,637,session_31260,checkout,,,tablet,Edge,1166
7748,2021-02-25T19:27:40,4088,session_78104,category,,,tablet,Chrome,966
7749,2023-10-25T12:46:37,,session_5164,home,,,mobile,Samsung Internet,1540
7750,2023-10-19T07:21:25,,session_83651,account,,,mobile,Safari,392
7751,2021-01-08T21:46:37,,session_71777,cart,,,mobile,Firefox,1153
7752,2022-12-06T18:09:53,,session_63611,product_detail,44,,desktop,Firefox,548
7753,2022-11-28T16:44:18,,session_64787,product_detail,42,,desktop,Samsung Internet,318
7754,2021-11-22T00:07:59,,session_38574,account,,,tablet,Firefox,592
7755,2022-11-25T21:46:12,,session_10654,search,,,tablet,Samsung Internet,913
7756,2030-01-01T00:00:00,,session_8037,search,,,desktop,Edge,1006
7757,2020-10-15T18:57:13,,session_43924,home,,,desktop,Firefox,130
7758,2022-06-08T10:24:10,,session_66388,product_detail,5,,tablet,Firefox,83
7759,2022-11-22T19:45:08,,session_18572,checkout,,,desktop,Chrome,1439
7760,2024-07-28T17:38:30,956,session_83513,product_detail,10,,,,260
7761,2023-10-26T12:52:47,3594,session_50738,search,,,desktop,Chrome,1561
7762,2020-12-18T20:58:02,,session_72658,account,,,desktop,Chrome,852
7763,2024-03-26T12:59:30,,session_75367,home,,,tablet,Safari,1730
7764,2023-09-14T14:05:59,4717,session_53309,cart,,,mobile,Samsung Internet,402
7765,2024-06-27T16:11:54,488,session_570,checkout,,,desktop,Safari,1305
7766,2020-06-30T13:07:27,,session_51407,product_detail,46,1227,desktop,Safari,1316
7767,2022-09-03T03:17:33,,session_61873,product_detail,9,,tablet,Safari,636
7768,2023-02-20T10:38:20,,session_65397,category,,,desktop,Chrome,1034
7769,2022-05-21T14:58:10,4570,session_49162,category,,,desktop,Safari,491
7770,2023-03-15T09:30:32,4995,session_25342,search,,,mobile,Safari,149
7771,2022-02-01T18:59:14,4487,session_19174,product_detail,56,,mobile,Samsung Internet,1673
7772,2023-11-02T00:11:45,,session_60347,checkout,,,desktop,Safari,248
7773,2020-07-16T08:21:01,,session_63959,product_detail,18,,tablet,Safari,-1424
7774,2021-07-26T03:14:33,,session_81547,home,,,mobile,Chrome,1239
7775,2024-12-13T09:42:19,,session_78399,search,,,mobile,Chrome,1286
7776,2021-05-29T17:00:27,,session_20686,checkout,,,mobile,Firefox,1164
7777,2020-09-19T15:32:49,,session_94323,search,,,desktop,Chrome,557
7778,2022-12-18T22:43:59,,session_9627,home,,,tablet,Safari,1077
7779,2023-08-07T14:12:31,,session_80478,home,,,tablet,Samsung Internet,1681
7780,2020-02-15T00:13:08,613,session_45080,account,,,mobile,Samsung Internet,1500
7781,2023-01-16T08:22:04,859,session_95077,cart,,,desktop,Firefox,207
7782,2024-02-03T16:35:23,2103,session_31068,search,,,desktop,Edge,497
7783,2023-11-11T06:45:39,4982,session_37914,product_detail,46,,,,1028
7784,2020-05-16T01:39:47,,session_4058,home,,,mobile,Safari,661
7785,2024-07-15T23:22:30,,session_21420,product_detail,23,,mobile,Chrome,900
7786,2020-10-15T12:37:27,,session_34051,product_detail,31,,desktop,Edge,856
7787,2020-03-03T01:38:01,,session_54649,cart,,,tablet,Chrome,110
7788,2021-03-11T14:50:23,,session_48151,cart,,,desktop,Samsung Internet,1314
7789,2023-03-23T20:53:01,,session_55517,search,,,desktop,Edge,329
7790,2021-11-22T05:47:30,,session_50916,account,,,tablet,Edge,97
7791,2020-07-11T02:14:07,,session_14404,product_detail,11,,mobile,Safari,1724
7792,2021-11-16T12:01:25,,session_16497,home,,,mobile,Samsung Internet,536
7793,2023-12-25T10:52:02,,session_49846,home,,,desktop,Chrome,179
7794,2023-04-01T12:56:58,,session_45631,account,,,mobile,Firefox,1790
7795,2020-11-05T16:06:59,,session_6764,account,,,desktop,Samsung Internet,1689
7796,2024-11-12T18:39:09,816,session_25996,checkout,,,mobile,Chrome,1500
7797,2023-06-30T14:17:09,252,session_42055,search,,,desktop,Edge,1021
7798,2023-03-06T10:39:54,,session_20340,home,,,mobile,Chrome,702
7799,2023-12-14T17:18:23,782,session_20454,cart,,,tablet,Firefox,1340
7800,2024-02-24T03:01:30,,session_59959,checkout,,,tablet,Safari,416
7801,2021-10-31T22:26:16,,session_62821,cart,,,tablet,Samsung Internet,739
7802,2022-02-25T19:17:09,,session_98670,cart,,,tablet,Chrome,486
7803,2024-09-15T19:21:29,,session_14364,cart,,,tablet,Edge,217
7804,2024-06-27T10:29:13,3266,session_73642,account,,,desktop,Samsung Internet,784
7805,2024-06-22T08:19:21,3435,session_28369,category,,,mobile,Firefox,1344
7806,2022-01-09T22:37:12,3069,session_19766,account,,,,,1680
7807,2024-07-31T05:10:54,4449,session_49722,checkout,,,tablet,Edge,1558
7808,2022-12-20T20:17:14,2915,session_35469,home,,,tablet,Firefox,174
7809,2020-07-09T09:30:33,,session_62918,product_detail,28,93,desktop,Firefox,1533
7810,2024-06-27T00:24:00,4210,session_85921,cart,,,mobile,Safari,1140
7811,2022-01-09T21:38:58,,session_3282,cart,,,mobile,Firefox,575
7812,2024-04-11T20:48:48,,session_13119,search,,,desktop,Samsung Internet,897
7813,2020-12-14T19:03:54,,session_64141,cart,,,desktop,Samsung Internet,1619
7814,2021-12-05T11:48:07,,session_65874,home,,,desktop,Samsung Internet,815
7815,2021-10-03T17:06:49,,session_42853,home,,,desktop,Firefox,194
7816,2021-10-08T14:40:06,,session_36721,category,,,tablet,Firefox,694
7817,2023-11-15T19:37:33,,session_1275,search,,,desktop,Edge,607
7818,2024-01-05T12:18:55,,session_66883,search,,,desktop,Chrome,658
7819,2020-02-16T01:15:37,,session_38047,search,,,mobile,Firefox,271
7820,2023-04-09T03:39:36,3879,session_13184,product_detail,50,,tablet,Edge,1713
7821,2021-07-03T18:32:19,,session_25484,cart,,,mobile,Safari,1173
7822,2020-11-15T16:00:38,,session_31385,home,,,mobile,Safari,1477
7823,2020-08-11T15:23:03,,session_15075,checkout,,,,,604
7824,2020-12-30T17:02:38,,session_99279,search,,,desktop,Firefox,636
7825,2020-09-25T02:11:01,2190,session_19615,category,,,tablet,Firefox,288
7826,2023-07-31T17:48:00,2494,session_76183,home,,,mobile,Firefox,1486
7827,2024-09-14T12:06:14,,session_4792,product_detail,41,176,mobile,Chrome,469
7828,2024-03-30T03:49:51,343,session_16922,search,,,tablet,Chrome,364
7829,2022-05-05T00:01:52,,session_70571,category,,,desktop,Chrome,1498
7830,2023-01-16T06:57:45,,session_37609,cart,,,mobile,Edge,1666
7831,2021-08-20T07:47:41,,session_49653,account,,,tablet,Chrome,1577
7832,2023-05-02T12:09:56,945,session_87208,category,,,tablet,Firefox,1368
7833,2021-01-09T03:44:28,2243,session_86625,category,,,desktop,Chrome,1250
7834,2024-01-05T16:12:56,,session_88798,account,,,tablet,Samsung Internet,1190
7835,2022-12-20T20:35:18,,session_30315,category,,,desktop,Firefox,504
7836,2023-05-26T02:51:33,,session_18329,category,,,tablet,Safari,268
7837,2022-02-09T09:30:07,,session_38295,cart,,,tablet,Samsung Internet,508
7838,2022-07-14T06:54:49,,session_48804,home,,,desktop,Chrome,222
7839,2020-12-06T05:23:37,,session_23425,search,,,mobile,Chrome,166
7840,2021-05-21T19:26:04,,session_90979,search,,,desktop,Firefox,742
7841,2022-08-31T01:07:08,343,session_12449,home,,,desktop,Chrome,69
7842,2021-05-26T07:58:51,,session_64910,product_detail,6,,desktop,Chrome,841
7843,2021-01-24T06:56:07,,session_96846,home,,,mobile,Chrome,767
7844,2021-03-02T07:34:40,,session_5379,product_detail,26,,desktop,Firefox,300
7845,2020-05-05T19:23:14,,session_63031,search,,,tablet,Firefox,76
7846,2024-02-12T09:55:47,,session_7258,home,,,desktop,Samsung Internet,416
7847,2021-01-06T21:18:55,,session_44422,cart,,,desktop,Firefox,779
7848,2023-06-30T15:40:29,2463,session_83437,product_detail,15,898,tablet,Firefox,494
7849,2021-03-04T05:54:30,66,session_22824,home,,,mobile,Edge,504
7850,2023-11-10T14:42:59,,session_35778,cart,,,mobile,Safari,989
7851,2021-05-14T10:48:41,,session_65704,home,,,desktop,Safari,1480
7852,2023-12-19T01:59:41,,session_35396,category,,,tablet,Safari,1138
7853,2020-10-27T22:00:53,,session_89720,account,,,mobile,Safari,428
7854,2024-01-22T09:28:55,2168,session_83290,account,,,desktop,Firefox,904
7855,2021-03-15T12:52:50,,session_71867,home,,,mobile,Firefox,1550
7856,2021-07-02T12:31:50,,session_55623,search,,,mobile,Edge,545
7857,2024-06-15T15:53:43,,session_32199,account,,,tablet,Firefox,382
7858,2024-07-08T00:14:29,,session_44713,category,,,tablet,Chrome,208
7859,2023-01-06T02:23:23,,session_9613,product_detail,21,,desktop,Chrome,131
7860,2020-09-14T11:38:38,689,session_63672,category,,,desktop,Safari,1673
7861,2020-10-30T22:39:20,,session_35858,account,,,mobile,Safari,148
7862,2023-03-10T04:46:43,,session_38691,product_detail,10,,tablet,Chrome,1597
7863,2023-02-26T14:39:36,2141,session_17481,product_detail,11,564,desktop,Edge,176
7864,2021-05-16T14:09:49,,session_34374,checkout,,,mobile,Safari,582
7865,2023-01-29T19:12:48,,session_48321,category,,,desktop,Safari,1727
7866,2021-03-28T01:41:23,,session_72709,account,,,mobile,Samsung Internet,808
7867,2024-06-11T23:04:01,4460,session_49587,account,,,desktop,Samsung Internet,1579
7868,2030-01-01T00:00:00,,session_274,cart,,,tablet,Samsung Internet,150
7869,2022-08-16T19:03:47,,session_3563,home,,,tablet,Edge,500
7870,2023-06-18T17:19:28,,session_49531,home,,,tablet,Firefox,870
7871,2020-11-09T18:33:55,,session_4856,search,,,tablet,Samsung Internet,958
7872,2020-10-31T10:12:10,,session_55829,category,,,,,739
7873,2021-07-02T18:01:00,,session_22323,home,,,mobile,Samsung Internet,361
7874,2023-01-30T02:10:34,,session_10951,search,,,mobile,Samsung Internet,1599
7875,2024-03-16T11:11:08,,session_56342,checkout,,,,,1650
7876,2022-05-31T13:10:28,765,session_80252,product_detail,19,,desktop,Firefox,462
7877,2024-02-05T10:08:54,3488,session_41837,cart,,,desktop,Safari,1688
7878,2020-02-22T02:52:57,,session_69808,category,,,desktop,Chrome,599
7879,2030-01-01T00:00:00,,session_81889,product_detail,19,57,mobile,Firefox,751
7880,2021-02-04T18:31:45,,session_44117,home,,,desktop,Samsung Internet,301
7881,2030-01-01T00:00:00,1256,session_79003,cart,,,tablet,Edge,168
7882,2024-02-15T21:41:36,84,session_61848,checkout,,,tablet,Safari,1501
7883,2024-05-02T16:11:23,,session_97420,product_detail,31,451,desktop,Chrome,257
7884,2022-05-14T22:21:03,,session_38699,product_detail,8,,desktop,Safari,671
7885,2021-08-08T10:11:57,3190,session_20679,checkout,,,mobile,Chrome,237
7886,2022-03-16T20:21:11,,session_85305,account,,,desktop,Samsung Internet,1754
7887,2022-12-03T07:11:57,123,session_55062,account,,,desktop,Edge,1304
7888,2020-03-07T08:40:07,,session_20396,account,,,mobile,Safari,888
7889,2021-06-16T22:45:56,,session_26447,home,,,desktop,Samsung Internet,892
7890,2021-03-08T22:41:22,,session_31284,cart,,,,,-1388
7891,2023-01-07T18:52:17,1491,session_30211,product_detail,19,,mobile,Edge,888
7892,2021-02-11T06:27:59,,session_52483,account,,,mobile,Chrome,814
7893,2023-06-26T15:27:12,607,session_89638,checkout,,,desktop,Edge,1158
7894,2022-09-25T20:17:19,,session_68364,checkout,,,tablet,Firefox,701
7895,2023-11-18T21:18:54,848,session_77169,cart,,,tablet,Edge,474
7896,2023-02-06T00:04:10,,session_41428,product_detail,52,,desktop,Samsung Internet,769
7897,2023-02-10T01:37:15,,session_14559,home,,,mobile,Firefox,528
7898,2020-04-09T21:15:21,3689,session_50644,checkout,,,mobile,Edge,566
7899,2022-04-17T01:12:54,,session_62342,product_detail,53,,mobile,Firefox,475
7900,2022-05-09T07:20:32,3872,session_12043,checkout,,,tablet,Safari,1331
7901,2022-01-01T14:08:08,2958,session_9247,cart,,,tablet,Edge,181
7902,2024-06-16T18:06:03,650,session_49919,cart,,,tablet,Safari,819
7903,2023-06-24T18:22:05,3764,session_40833,category,,,desktop,Firefox,1625
7904,2024-07-30T10:16:58,2310,session_74626,search,,,desktop,Safari,822
7905,2021-04-14T10:20:10,,session_76727,search,,,desktop,Samsung Internet,1580
7906,2024-11-10T05:12:43,,session_60457,category,,,,,864
7907,2021-01-30T02:46:02,,session_90955,cart,,,mobile,Chrome,731
7908,2021-05-12T22:40:24,3856,session_8277,product_detail,37,1253,desktop,Edge,628
7909,2020-05-27T21:41:16,,session_18058,product_detail,54,,desktop,Edge,325
7910,2023-08-15T19:19:33,1065,session_4964,product_detail,24,888,tablet,Firefox,692
7911,2023-11-11T23:04:34,25,session_20564,home,,,desktop,Safari,624
7912,2021-09-19T02:06:24,,session_46473,cart,,,tablet,Chrome,408
7913,2022-02-16T17:36:30,,session_23343,checkout,,,tablet,Edge,1634
7914,2024-02-04T11:30:15,,session_49878,search,,,tablet,Safari,699
7915,2020-08-14T23:25:00,,session_56641,category,,,desktop,Firefox,1681
7916,2023-12-29T14:58:12,517,session_70678,home,,,,,104
7917,2022-03-23T22:52:26,,session_11915,checkout,,,tablet,Safari,1178
7918,2021-11-08T23:25:14,,session_83242,product_detail,60,,desktop,Firefox,1383
7919,2020-02-15T15:13:38,,session_71547,home,,,mobile,Chrome,1114
7920,2024-03-15T13:11:07,,session_83736,home,,,desktop,Samsung Internet,1083
7921,2023-05-20T15:07:57,4765,session_22753,category,,,mobile,Chrome,1541
7922,2022-05-12T23:12:43,1230,session_74436,cart,,,desktop,Safari,1378
7923,2020-03-06T22:08:01,,session_42187,category,,,tablet,Chrome,1637
7924,2024-06-29T16:27:09,2577,session_49076,account,,,desktop,Safari,1376
7925,2023-04-03T12:43:52,,session_37905,product_detail,49,,desktop,Chrome,473
7926,2023-10-17T10:52:20,4541,session_38209,category,,,,,380
7927,2021-07-18T10:08:49,3778,session_39840,product_detail,62,,mobile,Chrome,944
7928,2020-11-20T23:01:19,1522,session_22811,cart,,,tablet,Firefox,1735
7929,2022-11-09T18:47:39,1416,session_35074,category,,,mobile,Safari,1516
7930,2024-08-01T01:20:35,1989,session_16785,search,,,mobile,Edge,484
7931,2020-03-21T23:21:21,,session_34356,home,,,tablet,Firefox,719
7932,2020-12-23T10:58:58,,session_65060,product_detail,34,,tablet,Chrome,1529
7933,2021-08-06T18:21:08,,session_3509,category,,,desktop,Firefox,95
7934,2024-02-04T03:49:43,,session_39325,cart,,,desktop,Firefox,229
7935,2021-06-26T14:31:06,,session_56334,home,,,tablet,Chrome,304
7936,2021-12-12T20:37:11,,session_71205,home,,,mobile,Samsung Internet,712
7937,2023-05-14T15:56:01,,session_79776,checkout,,,mobile,Edge,613
7938,2020-03-28T08:03:14,,session_58127,home,,,desktop,Safari,1034
7939,2020-03-10T09:38:19,,session_26766,account,,,tablet,Chrome,1679
7940,2023-06-01T23:20:22,4927,session_78413,account,,,desktop,Chrome,257
7941,2023-06-07T18:32:33,,session_93664,category,,,mobile,Samsung Internet,375
7942,2020-10-08T04:46:59,,session_45361,category,,,mobile,Chrome,72
7943,2023-06-13T07:07:18,4082,session_34559,cart,,,mobile,Chrome,264
7944,2024-08-20T13:14:16,1614,session_25148,category,,,mobile,Safari,1305
7945,2021-07-17T22:07:03,,session_62980,home,,,mobile,Firefox,748
7946,2020-08-19T20:27:22,3092,session_59653,search,,,desktop,Safari,1292
7947,2024-01-28T14:06:12,4060,session_84727,checkout,,,desktop,Samsung Internet,1141
7948,2021-12-11T04:57:17,,session_85845,product_detail,50,,tablet,Chrome,467
7949,2023-06-15T18:43:24,1845,session_85193,checkout,,,tablet,Safari,1325
7950,2020-05-24T19:43:44,,session_80279,category,,,mobile,Samsung Internet,1509
7951,2020-04-07T05:12:42,,session_74153,checkout,,,mobile,Edge,1416
7952,2023-07-15T23:42:36,4392,session_85089,checkout,,,tablet,Safari,1585
7953,2023-02-18T19:16:34,,session_52976,cart,,,tablet,Samsung Internet,419
7954,2023-10-09T18:36:12,,session_34539,cart,,,tablet,Samsung Internet,1134
7955,2022-02-21T05:09:02,,session_22918,search,,,mobile,Edge,732
7956,2020-06-23T12:53:35,,session_99568,search,,,desktop,Chrome,1154
7957,2020-09-17T23:48:08,,session_28484,category,,,desktop,Samsung Internet,1047
7958,2021-01-22T03:37:19,4173,session_54737,cart,,,desktop,Safari,832
7959,2021-03-08T00:49:58,,session_84267,home,,,tablet,Edge,993
7960,2021-11-07T08:23:32,,session_73424,home,,,mobile,Edge,378
7961,2021-11-09T19:02:53,2461,session_74447,category,,,desktop,Edge,410
7962,2030-01-01T00:00:00,1912,session_43405,product_detail,11,,tablet,Safari,-763
7963,2022-01-24T22:37:33,,session_35719,account,,,desktop,Edge,450
7964,2022-08-17T08:19:01,4764,session_24942,search,,,desktop,Firefox,224
7965,2022-12-28T16:25:36,,session_71543,search,,,mobile,Safari,1066
7966,2020-02-18T16:20:47,,session_56464,account,,,mobile,Safari,1800
7967,2020-11-30T06:46:35,3813,session_93310,checkout,,,,,600
7968,2024-11-18T16:03:45,,session_66082,search,,,tablet,Firefox,206
7969,2024-11-28T07:33:39,,session_48400,account,,,mobile,Samsung Internet,1599
7970,2024-08-22T07:27:46,,session_53709,search,,,mobile,Edge,643
7971,2022-11-15T01:48:53,,session_48451,product_detail,31,,tablet,Firefox,807
